"Dane pochodz¹ z serwisu Money.pl http://www.money.pl"
"Data","Otw","Min","Max","Zamkn","Zmn.[%]"
"2005-01-31","25858,64","25804,16","26010,14","25992,99","+0,78"
"2005-01-28","25725,06","25674,33","25860,73","25792,27","+0,4"
"2005-01-27","25590,94","25567,05","25762,85","25690,17","+0,42"
"2005-01-26","25476,56","25413,71","25597,73","25582,91","+0,64"
"2005-01-25","25279,08","25258,62","25480,7","25421,42","+0,78"
"2005-01-24","25047,79","24966,02","25224,11","25224,11","+0,07"
"2005-01-21","25250,89","25117,98","25314,01","25206,5","-0,5"
"2005-01-20","25223,5","25145,8","25398,87","25333,68","-0,22"
"2005-01-19","25138,04","25062,76","25444,04","25390,45","+0,44"
"2005-01-18","25604,48","25236,31","25666,93","25278,43","-1,99"
"2005-01-17","25830,03","25630,89","25842,32","25792,33","+0,1"
"2005-01-14","25771,95","25647,55","25779,31","25767,07","-0,18"
"2005-01-13","25850,2","25776,25","25904,75","25813,12","+0,37"
"2005-01-12","25663,8","25652,78","25800,01","25716,82","+0,35"
"2005-01-11","25806,57","25626,25","25854,25","25626,25","-0,49"
"2005-01-10","25916,51","25672,22","25931,62","25752,76","-0,69"
"2005-01-07","25918,65","25726,32","25974,32","25931,41","+0,17"
"2005-01-06","25928,62","25792,46","26013,5","25886,84","-0,64"
"2005-01-05","26311,87","26052,61","26311,87","26052,61","-1,94"
"2005-01-04","26587,61","26383,65","26637,74","26567,4","-0,53"
"2005-01-03","26669,89","26614,93","26903,46","26709,54","+0,28"
"Liczba wierszy ograniczona do 50"
